ProbeID	GeneSymbol
ILMN_1730363	STAU1
ILMN_1769720	STAU2
ILMN_1758164	STC1
ILMN_1691884	STC2
ILMN_1663575	STEAP1
ILMN_1733094	STEAP1
ILMN_1705629	STEAP1
ILMN_1678536	STEAP2
ILMN_1761577	STEAP3
ILMN_1746926	STEAP3
ILMN_1772036	STEAP4
ILMN_1665311	STH
ILMN_1807232	STIL
ILMN_1797502	STIM1
ILMN_1738449	STIM2
ILMN_1745906	STIP1
ILMN_1651692	STK10
ILMN_1751871	STK11
ILMN_1690085	STK11IP
ILMN_1693679	STK16
ILMN_1742520	STK16
ILMN_1803774	STK16
ILMN_1776428	STK17A
ILMN_1798543	STK17B
ILMN_1659782	STK19
ILMN_1702723	STK24
ILMN_1655163	STK24
ILMN_1695773	STK24
ILMN_1668090	STK25
ILMN_1666453	STK3
ILMN_1668546	STK31
ILMN_1737313	STK31
ILMN_1756612	STK32A
ILMN_1736356	STK32B
ILMN_1672302	STK32C
ILMN_1778213	STK33
ILMN_1657519	STK35
ILMN_1693538	STK36
ILMN_1799153	STK38
ILMN_1755792	STK38L
ILMN_1791328	STK39
ILMN_1711383	STK4
ILMN_1679311	STK40
ILMN_1745593	STMN1
ILMN_1750508	STMN1
ILMN_1657796	STMN1
ILMN_1652240	STMN1
ILMN_1795679	STMN2
ILMN_1693425	STMN3
ILMN_1731397	STMN4
ILMN_1766657	STOM
ILMN_1696419	STOM
ILMN_1801130	STOML1
ILMN_1663002	STOML2
ILMN_1761866	STOML3
ILMN_1656409	STON1
ILMN_1670705	STON2
ILMN_1664014	STOX1
ILMN_1803256	STOX2
ILMN_1769634	CENPX
ILMN_1807652	STRA6
ILMN_1721689	STRA8
ILMN_1699666	STRADA
ILMN_1781532	STRADA
ILMN_1731194	STRAP
ILMN_1808783	STRBP
ILMN_1748543	STRC
ILMN_1749882	STRN
ILMN_1772946	STRN3
ILMN_1696190	STRN4
ILMN_1778956	STS
ILMN_1653856	UBASH3B
ILMN_1746090	STT3A
ILMN_1716372	STT3B
ILMN_1756126	STUB1
ILMN_1753712	STX10
ILMN_1720771	STX11
ILMN_1773901	STX12
ILMN_1741942	STX16
ILMN_1803698	STX16
ILMN_1750896	STX17
ILMN_1696126	STX18
ILMN_1775587	STX19
ILMN_1791371	STX1A
ILMN_1660721	STX1B
ILMN_1726805	STX2
ILMN_1747775	STX2
ILMN_1659544	STX3
ILMN_1777444	STX5
ILMN_1749345	STX5
ILMN_1808860	STX5
ILMN_1777915	STX6
ILMN_1792518	STX7
ILMN_1752895	STX8
ILMN_1728747	STXBP1
ILMN_1810657	STXBP1
ILMN_1795426	STXBP2
ILMN_1764168	STXBP3
ILMN_1707391	STXBP4
ILMN_1684402	STXBP5
ILMN_1705655	STXBP6
ILMN_1802105	STYK1
ILMN_1732475	STYX
ILMN_1718822	STYXL1
ILMN_1736054	SUB1
ILMN_1660787	SUCLA2
ILMN_1779616	SUCLG1
ILMN_1652379	SUCLG2
ILMN_1681601	SUCNR1
ILMN_1757754	SUDS3
ILMN_1691283	SUFU
ILMN_1687675	SUGT1
ILMN_1660655	SUGT1P1
ILMN_1702363	SULF1
ILMN_1686981	SULF2
ILMN_1667460	SULF2
ILMN_1716367	SULT1A1
ILMN_1778756	SULT1A1
ILMN_1657302	SULT1A1
ILMN_1790159	SULT1A2
ILMN_1798528	SULT1A2
ILMN_1707804	SULT1A3
ILMN_1678293	SULT1A3
ILMN_1670517	SLX1B
ILMN_1733443	SULT1B1
ILMN_1766079	SULT1C2
ILMN_1702642	SULT1C2
ILMN_1653463	SULT1C3
ILMN_1772148	SULT1C4
ILMN_1704163	SULT1E1
ILMN_1692983	SULT2A1
ILMN_1763520	SULT2B1
ILMN_1705674	SULT2B1
ILMN_1727589	SULT2B1
ILMN_1774824	SULT4A1
ILMN_1653386	SULT6B1
ILMN_1753472	SUMF1
ILMN_1685371	SUMF2
ILMN_1790105	SUMO1
ILMN_1732080	SUMO1P3
ILMN_1738150	SUMO2
ILMN_1725642	SUMO3
ILMN_1665203	SUMO4
ILMN_1673793	SUN3
ILMN_1657847	SUN3
ILMN_1710682	SUOX
ILMN_1803745	SUOX
ILMN_1781516	SUPT16H
ILMN_1721816	SUPT3H
ILMN_1813277	SUPT3H
ILMN_1766245	SUPT4H1
ILMN_1703866	SUPT5H
ILMN_1747335	SUPT6H
ILMN_1801488	SUPT7L
ILMN_1765857	SUPV3L1
ILMN_1773886	MED21
ILMN_1663407	SURF1
ILMN_1781628	SURF2
ILMN_1799055	SURF4
ILMN_1697218	MED22
ILMN_1652642	SURF6
ILMN_1709750	SUSD1
ILMN_1740238	SUSD2
ILMN_1785570	SUSD3
ILMN_1760533	SUSD4
ILMN_1781479	SUV39H1
ILMN_1789351	SUV39H2
ILMN_1669598	KMT5B
ILMN_1692107	KMT5B
ILMN_1692026	KMT5B
ILMN_1812208	KMT5C
ILMN_1797813	SUZ12
ILMN_1699506	ADGRL1
ILMN_1656678	SUZ12P1
ILMN_1702009	SV2A
ILMN_1806306	SV2B
ILMN_1724352	SV2C
ILMN_1659306	SVIL
ILMN_1671404	SVIL
ILMN_1690754	SVIL
ILMN_1764780	SVOP
ILMN_1754555	SVOPL
ILMN_1785175	SWAP70
ILMN_1698470	SYAP1
ILMN_1773168	SYCE1
ILMN_1732189	SYCE1
ILMN_1738962	SYCN
ILMN_1756374	SYCP1
ILMN_1805626	SYCP2
ILMN_1704018	SYCP3
ILMN_1755822	SYDE1
ILMN_1691403	SYDE2
ILMN_1660186	SYF2
ILMN_1681350	SYK
ILMN_1802089	SYMPK
ILMN_1725337	SYN1
ILMN_1660693	SYN1
ILMN_1781060	SYN2
ILMN_1757081	SYN2
ILMN_1756694	SYN3
ILMN_1771261	SYNC
ILMN_1727740	SYNCRIP
ILMN_1785427	SYNE1
ILMN_1666785	SYNE1
ILMN_1754579	SYNE2
ILMN_1745668	SYNE2
ILMN_1677009	SYNE2
ILMN_1704015	SYNGAP1
ILMN_1727805	SYNGR1
ILMN_1721712	SYNGR1
ILMN_1668313	SYNGR1
ILMN_1810875	SYNGR1
ILMN_1789011	SYNGR2
ILMN_1808136	SYNGR3
ILMN_1726924	SYNGR4
ILMN_1701991	SYNJ1
ILMN_1683647	SYNJ1
ILMN_1751749	SYNJ2
ILMN_1697793	SYNJ2BP
ILMN_1711491	SYNPO
ILMN_1730218	SYNPO2
ILMN_1693092	SYNPO2
ILMN_1688220	SYNPO2
ILMN_1791494	SYNPO2
ILMN_1690253	SYNPO2L
ILMN_1733860	SYNPR
ILMN_1701483	SYP
ILMN_1686380	SYPL1
ILMN_1764087	SYPL1
ILMN_1691458	SYPL1
ILMN_1679279	SYPL2
ILMN_1756590	SYS1
ILMN_1742881	SYT1
ILMN_1731958	SYT10
ILMN_1789954	SYT11
ILMN_1815610	SYT12
ILMN_1658499	SYT13
ILMN_1651234	SYT14
ILMN_1777362	SYT15
ILMN_1747160	SYT15
ILMN_1771560	SYT15
ILMN_1670725	SYT16
ILMN_1657760	SYT17
ILMN_1770857	SYT2
ILMN_1724774	SYT3
ILMN_1768705	SYT4
ILMN_1755571	SYT5
ILMN_1696167	SYT6
ILMN_1776632	SYT7
ILMN_1774329	SYT7
ILMN_1808415	SYT8
ILMN_1728496	SYT9
ILMN_1750785	SYTL1
ILMN_1682929	SYTL2
ILMN_1671675	SYTL2
ILMN_1671209	SYTL2
ILMN_1651428	SYTL2
ILMN_1720623	SYTL3
ILMN_1719599	SYTL4
ILMN_1680726	SYTL5
ILMN_1803143	SYVN1
ILMN_1794551	TBXT
ILMN_1744056	TAAR1
ILMN_1761170	TAAR2
ILMN_1754510	TAAR5
ILMN_1694077	TAAR6
ILMN_1772523	TAAR8
ILMN_1762024	TAAR9
ILMN_1748272	TAB3
ILMN_1671351	TAB3
ILMN_1790270	TAC1
ILMN_1784889	TAC3
ILMN_1793006	TAC3
ILMN_1661476	TAC4
ILMN_1770084	TACC1
ILMN_1686442	TACC2
ILMN_1754407	TACC2
ILMN_1724407	TACC3
ILMN_1786239	TACR1
ILMN_1747883	TACR1
ILMN_1680330	TACR1
ILMN_1753006	TACR2
ILMN_1658369	TACR3
ILMN_1673871	EPCAM
ILMN_1709228	TADA1
ILMN_1696709	TADA2A
ILMN_1680682	TADA2A
ILMN_1787081	TADA2A
ILMN_1792176	TADA3
ILMN_1770141	TADA3
ILMN_1674866	TADA3
ILMN_1664439	TAF1
ILMN_1721093	TAF10
ILMN_1690545	TAF11
ILMN_1653367	TAF12
ILMN_1712561	TAF13
ILMN_1678707	TAF15
ILMN_1655844	TAF1A
ILMN_1689266	TAF1A
ILMN_1667977	TAF1B
ILMN_1671839	TAF1C
ILMN_1695119	TAF1C
ILMN_1799939	TAF1L
ILMN_1694888	TAF2
ILMN_1737535	TAF4
ILMN_1771949	TAF4B
ILMN_1684802	TAF5
ILMN_1786750	TAF5L
ILMN_1683948	TAF5L
ILMN_1668351	TAF6
ILMN_1727281	TAF6L
ILMN_1759460	TAF7
ILMN_1755638	TAF7L
ILMN_1778617	TAF9
ILMN_1784880	TAF9B
ILMN_1739985	TAGAP
ILMN_1809925	TAGAP
ILMN_1706783	TAGLN
ILMN_1778668	TAGLN
ILMN_1700426	TAGLN2
ILMN_1698179	TAGLN3
ILMN_1761438	AKR1C6P
ILMN_1697560	AKR1C6P
ILMN_1748450	TAL1
ILMN_1692113	TAL2
ILMN_1746588	TALDO1
ILMN_1772278	TANC1
ILMN_1715069	TANK
ILMN_1793849	TANK
ILMN_1758087	TAOK1
ILMN_1715613	TAOK2
ILMN_1701487	TAOK2
ILMN_1792529	TAOK2
ILMN_1751079	TAP1
ILMN_1759250	TAP2
ILMN_1777565	TAP2
ILMN_1742450	TAPBP
ILMN_1773031	TAPBP
ILMN_1782851	TAPBP
ILMN_1805449	TAPBPL
ILMN_1693882	TAPT1
ILMN_1803036	TARBP1
ILMN_1729767	TARBP2
ILMN_1677532	TARDBP
ILMN_1723944	TARP
ILMN_1666498	TARS1
ILMN_1778187	TARS2
ILMN_1808554	TARS3
ILMN_1805197	TAS1R1
ILMN_1697141	TAS1R2
ILMN_1809098	TAS2R1
ILMN_1811799	TAS2R10
ILMN_1696528	TAS2R13
ILMN_1801349	TAS2R14
ILMN_1706672	TAS2R16
ILMN_1718253	TAS2R3
ILMN_1751637	TAS2R38
ILMN_1759475	TAS2R39
ILMN_1745038	TAS2R4
ILMN_1760732	TAS2R40
ILMN_1693303	TAS2R41
ILMN_1707668	TAS2R42
ILMN_1730477	TAS2R43
ILMN_1807759	TAS2R31
ILMN_1702830	TAS2R45
ILMN_1811572	TAS2R46
ILMN_1694485	TAS2R19
ILMN_1772091	TAS2R20
ILMN_1752867	TAS2R5
ILMN_1802731	TAS2R50
ILMN_1715923	TAS2R60
ILMN_1739653	TAS2R7
ILMN_1807159	TAS2R8
ILMN_1732309	TAS2R9
ILMN_1707326	TASP1
ILMN_1791678	TAT
ILMN_1701058	TATDN1
ILMN_1734138	TATDN2
ILMN_1744316	TATDN3
ILMN_1793118	TAX1BP1
ILMN_1803392	TAX1BP3
ILMN_1707791	TAZ
ILMN_1776679	TAZ
ILMN_1754947	TBC1D1
ILMN_1693726	TBC1D10A
ILMN_1668639	TBC1D10B
ILMN_1710434	TBC1D10C
ILMN_1743324	TBC1D12
ILMN_1662161	TBC1D13
ILMN_1779886	TBC1D14
ILMN_1803941	TBC1D15
ILMN_1758457	TBC1D16
ILMN_1756542	TBC1D17
ILMN_1692844	TBC1D19
ILMN_1769876	TBC1D2
ILMN_1742869	TBC1D20
ILMN_1778897	TBC1D21
ILMN_1741540	TBC1D22A
ILMN_1723475	TBC1D22B
ILMN_1736637	TBC1D23
ILMN_1702538	TBC1D29P
ILMN_1751779	TBC1D2B
ILMN_1696114	TBC1D3F
ILMN_1693802	TBC1D3F
ILMN_1688098	TBC1D4
ILMN_1767433	TBC1D5
ILMN_1661622	TBC1D7
ILMN_1735495	TBC1D8
ILMN_1804697	TBC1D8B
ILMN_1805366	TBC1D8B
ILMN_1701604	TBC1D8B
ILMN_1703891	TBC1D9
ILMN_1789909	TBC1D9B
ILMN_1726239	TBCA
ILMN_1790953	TBCB
ILMN_1743352	TBCC
ILMN_1796411	TBCCD1
ILMN_1795400	TBCD
ILMN_1673376	TBCD
ILMN_1725183	TBCE
ILMN_1776333	TBCEL
ILMN_1739967	TBK1
ILMN_1808846	TBKBP1
ILMN_1744795	TBL1X
ILMN_1798657	TBL1XR1
ILMN_1812328	TBL1Y
ILMN_1764489	TBL2
ILMN_1657640	TBL3
ILMN_1697117	TBP
ILMN_1708147	TBPL1
ILMN_1694928	TBPL2
ILMN_1739366	TBR1
ILMN_1778134	TBRG1
ILMN_1783728	TBRG4
ILMN_1809047	TBRG4
ILMN_1680741	TBX1
ILMN_1698015	TBX1
ILMN_1708989	TBX1
ILMN_1682979	TBX10
ILMN_1721580	TBX15
ILMN_1808457	TBX18
ILMN_1783563	TBX19
ILMN_1792256	TBX2
ILMN_1703470	TBX20
ILMN_1692714	TBX21
ILMN_1664276	TBX22
ILMN_1701393	TBX3
ILMN_1713449	TBX3
ILMN_1745827	TBX4
ILMN_1781591	TBX5
ILMN_1742362	TBX5
ILMN_1679958	TBX6
ILMN_1692095	TBX6
ILMN_1739178	TBXA2R
ILMN_1794840	TBXA2R
ILMN_1744251	TBXA2R
ILMN_1713036	TBXAS1
ILMN_1670808	TBXAS1
ILMN_1804316	TCAP
ILMN_1655718	NKAIN2
ILMN_1698139	TCEA1
ILMN_1709851	TCEA1
ILMN_1684742	TCEA2
ILMN_1768815	TCEA2
ILMN_1665526	TCEA2
ILMN_1726928	TCEA3
ILMN_1809552	TCEAL1
ILMN_1742341	TCEAL1
ILMN_1765310	TCEAL2
ILMN_1749478	TCEAL3
ILMN_1770788	TCEAL4
ILMN_1748625	TCEAL4
ILMN_1749073	TCEAL5
ILMN_1697473	TCEAL6
ILMN_1753525	TCEAL7
ILMN_1670561	TCEAL8
ILMN_1656399	TCEAL8
ILMN_1704873	ELOC
ILMN_1733927	ELOB
ILMN_1731449	ELOA
ILMN_1774705	ELOA2
ILMN_1810590	ELOA3P
ILMN_1706839	TCERG1
ILMN_1809095	TCERG1L
ILMN_1724682	HNF1A
ILMN_1772614	TCF12
ILMN_1669832	TCF12
ILMN_1745041	TCF15
ILMN_1682008	TCF19
ILMN_1663561	HNF1B
ILMN_1778337	HNF1B
ILMN_1666173	TCF20
ILMN_1660144	TCF20
ILMN_1789103	TCF20
ILMN_1719351	TCF21
ILMN_1766712	TCF21
ILMN_1728570	TCF21
ILMN_1788729	TCF23
ILMN_1814971	TCF25
ILMN_1664434	TCF3
ILMN_1814194	TCF4
ILMN_1676470	TCF7
ILMN_1677846	TCF7
ILMN_1683986	TCF7
ILMN_1710746	TCF7
ILMN_1707005	TCF7
ILMN_1733841	TCF7L1
ILMN_1672486	TCF7L2
ILMN_1814247	TCFL5
ILMN_1675808	TCHHL1
ILMN_1696640	TCHP
ILMN_1714859	TCIRG1
ILMN_1694486	TCIRG1
ILMN_1711994	TCIRG1
ILMN_1788841	TCL1A
ILMN_1813870	TCL6
ILMN_1777439	TCL6
ILMN_1768469	TCN1
ILMN_1740572	TCN2
ILMN_1727551	TCOF1
ILMN_1751241	TCOF1
ILMN_1744941	TCOF1
ILMN_1776347	TCP1
ILMN_1660661	TCP1
ILMN_1754656	TCP10L
ILMN_1662117	TCP11
ILMN_1713174	TCP11L1
ILMN_1772780	TCP11L2
ILMN_1700001	TCTA
ILMN_1729016	DYNLT2
ILMN_1751868	TCTEX1D1
ILMN_1745779	DYNLT2B
ILMN_1700955	DYNLT2B
ILMN_1774476	TCTEX1D4
ILMN_1706345	TCTN2
ILMN_1782331	TDG
ILMN_1777096	TDG
ILMN_1795681	TDGF1
ILMN_1789248	TDH
ILMN_1716859	TDO2
ILMN_1726520	TDP1
ILMN_1809750	TDRD1
ILMN_1751630	TDRD10
ILMN_1745811	TDRD3
ILMN_1689621	RNF17
ILMN_1700887	TDRD5
ILMN_1660261	TDRD6
ILMN_1689977	TDRD7
ILMN_1811110	TDRD9
ILMN_1792726	TDRKH
ILMN_1735055	TEAD1
ILMN_1682781	TEAD2
ILMN_1814002	TEAD3
ILMN_1722824	TEAD4
ILMN_1705301	TEAD4
ILMN_1666969	TEC
ILMN_1744784	TECTA
ILMN_1731213	TECTB
ILMN_1686992	TEDDM1
ILMN_1706511	TEF
ILMN_1693311	TMBIM6
ILMN_1751576	TEK
ILMN_1654570	TEKT1
ILMN_1723051	TEKT2
ILMN_1799099	TEKT3
ILMN_1661989	TEKT4
ILMN_1706832	TEKT5
ILMN_1685079	TELO2
ILMN_1722732	TNS2
ILMN_1685042	TNS2
ILMN_1766862	TNS2
ILMN_1745580	ADAD1
ILMN_1770682	TEP1
ILMN_1670440	TEPP
ILMN_1766573	TERC
ILMN_1776520	TERF1
ILMN_1694847	TERF1
ILMN_1768488	TERF2
ILMN_1657983	TERF2IP
ILMN_1796759	TERT
ILMN_1765246	TES
ILMN_1679546	TES
ILMN_1750181	TESC
ILMN_1791067	TESK1
ILMN_1654370	TESK2
ILMN_1667596	PRSS41
ILMN_1757294	PRSS42P
ILMN_1759530	PRSS45P
ILMN_1674874	MFSD10
ILMN_1653529	TEX10
ILMN_1759421	TEX101
ILMN_1691076	TEX11
ILMN_1803803	TEX12
ILMN_1741719	TEX13A
ILMN_1674615	TEX13B
ILMN_1685490	TEX14
ILMN_1669921	TEX14
ILMN_1685909	TEX15
ILMN_1731181	TEX2
ILMN_1762037	TEX261
ILMN_1781623	TEX264
ILMN_1670139	TEX28
ILMN_1733318	TEX9
ILMN_1768425	TF
ILMN_1715661	TFAM
ILMN_1765574	TFAP2A
ILMN_1733135	TFAP2A
ILMN_1758404	TFAP2B
ILMN_1683891	TFAP2C
ILMN_1659378	TFAP2D
ILMN_1790595	TFAP2E
ILMN_1814657	TFAP4
ILMN_1663593	TFB1M
ILMN_1779998	TFB2M
ILMN_1738750	TFCP2
ILMN_1736527	TFCP2L1
ILMN_1661717	TFDP1
ILMN_1793671	TFDP2
ILMN_1651763	TFDP3
ILMN_1764826	TFE3
ILMN_1733616	TFEB
ILMN_1687749	TFEC
ILMN_1711332	TFEC
ILMN_1722489	TFF1
ILMN_1663919	TFF2
ILMN_1811387	TFF3
ILMN_1812474	TFG
ILMN_1779213	TFG
ILMN_1672571	TFIP11
ILMN_1695000	TFIP11
ILMN_1662619	TFPI
ILMN_1707124	TFPI
ILMN_1701032	TFPI
ILMN_1667630	TFPI2
ILMN_1709451	TFPT
ILMN_1724738	TFR2
ILMN_1674243	TFRC
ILMN_1778606	TG
ILMN_1685567	TGDS
ILMN_1805175	TGFA
ILMN_1773563	TGFB1I1
ILMN_1812526	TGFB2
ILMN_1687652	TGFB3
ILMN_1663866	TGFBI
ILMN_1797611	TGFBR1
ILMN_1726245	TGFBR2
ILMN_1744862	TGFBR2
ILMN_1784287	TGFBR3
ILMN_1696870	TGFBRAP1
ILMN_1742906	TGIF1
ILMN_1754102	TGIF1
ILMN_1656761	TGIF1
ILMN_1702211	TGIF1
ILMN_1659335	TGIF1
ILMN_1709044	TGIF2
ILMN_1712038	TGIF2LX
ILMN_1765734	TGIF2LX
ILMN_1721134	TGM1
ILMN_1679267	TGM2
ILMN_1705750	TGM2
ILMN_1797236	TGM2
ILMN_1786847	TGM3
ILMN_1669363	TGM4
ILMN_1699925	TGM5
ILMN_1776214	TGM6
ILMN_1652014	TGM7
ILMN_1651735	TGOLN2
ILMN_1677273	TH
ILMN_1663954	NELFCD
ILMN_1763910	NELFCD
ILMN_1811624	THADA
ILMN_1706818	THADA
ILMN_1788988	THAP1
ILMN_1757272	THAP1
ILMN_1767542	THAP10
ILMN_1780699	THAP11
ILMN_1686461	THAP2
ILMN_1766128	THAP3
ILMN_1677530	THAP4
ILMN_1769150	THAP5
ILMN_1790111	THAP6
ILMN_1652486	THAP7
ILMN_1771600	THAP7
ILMN_1790109	THAP8
ILMN_1809054	THAP9
ILMN_1759787	THBD
ILMN_1686116	THBS1
ILMN_1678842	THBS2
ILMN_1804663	THBS3
ILMN_1736078	THBS4
ILMN_1705372	THEG
ILMN_1722789	THEG
ILMN_1797336	ACOT13
ILMN_1682120	THEM4
ILMN_1652716	ERI1
ILMN_1681248	TCHH
ILMN_1782688	THNSL1
ILMN_1802157	THOC1
ILMN_1696883	THOC2
ILMN_1813246	THOC3
ILMN_1691949	THOC3
ILMN_1698987	ALYREF
ILMN_1750518	ALYREF
ILMN_1773496	THOC5
ILMN_1679880	THOC6
ILMN_1805028	THOC7
ILMN_1726659	THOP1
ILMN_1737943	THPO
ILMN_1718182	THRA
ILMN_1661683	THRA
ILMN_1654613	THRA
ILMN_1806184	MED13
ILMN_1671028	THRAP3
ILMN_1711853	MED24
ILMN_1800451	MED16
ILMN_1696683	THRB
ILMN_1794844	THRSP
ILMN_1733157	THSD1
ILMN_1696659	THSD1
ILMN_1683716	MRPS31P5
ILMN_1673177	ISM2
ILMN_1746737	THSD4
ILMN_1737168	THTPA
ILMN_1702946	THUMPD1
ILMN_1787511	THUMPD2
ILMN_1671902	THUMPD3
ILMN_1779875	THY1
ILMN_1781408	THYN1
ILMN_1740345	THYN1
ILMN_1712634	TIA1
ILMN_1669507	TIAF1
ILMN_1690284	TIAL1
ILMN_1796855	TIAL1
ILMN_1717745	TIAL1
ILMN_1655577	TIAM1
ILMN_1740627	TIAM2
ILMN_1802502	TIAM2
ILMN_1815079	TICAM1
ILMN_1724863	TICAM1
ILMN_1651346	TICAM2
ILMN_1815690	TIE1
ILMN_1686454	TIFA
ILMN_1730159	TIFAB
ILMN_1654609	EPB41L4A-AS1
ILMN_1777579	TIGD1
ILMN_1690066	TIGD2
ILMN_1695878	TIGD3
ILMN_1667907	TIGD4
ILMN_1692816	TIGD5
ILMN_1703984	TIGD6
ILMN_1676905	TIGD7
ILMN_1750678	TIMD4
ILMN_1735093	TIMELESS
ILMN_1765332	TIMM10
ILMN_1686557	TIMM13
ILMN_1656798	TIMM17A
ILMN_1813260	TIMM17B
ILMN_1706959	TIMM22
ILMN_1664231	TIMM23
ILMN_1679555	TIMM23
ILMN_1773493	TIMM23
ILMN_1784031	TIMM44
ILMN_1752229	TIMM50
ILMN_1722239	TIMM8A
ILMN_1738938	TIMM8B
ILMN_1653709	TIMM9
ILMN_1711566	TIMP1
ILMN_1749078	TIMP2
ILMN_1670054	TIMP2
ILMN_1773664	TIMP3
ILMN_1663399	TIMP4
ILMN_1810684	TINAG
ILMN_1807169	TINAGL1
ILMN_1697420	TINF2
ILMN_1694259	NSA2
ILMN_1765578	TIPARP
ILMN_1761939	TIPIN
ILMN_1779432	TIPRL
ILMN_1781457	TIPRL
ILMN_1812432	TIRAP
ILMN_1743763	TJAP1
ILMN_1691499	TJP1
ILMN_1664978	TJP2
ILMN_1763972	TJP2
ILMN_1659610	TJP3
ILMN_1806037	TK1
ILMN_1766814	TK2
ILMN_1736597	TKT
ILMN_1674009	TKTL1
ILMN_1713533	TKTL2
ILMN_1784655	TLCD1
ILMN_1751572	TLE1
ILMN_1714283	TLE2
ILMN_1716928	TLE3
ILMN_1696704	TLE4
ILMN_1661299	TLE6
ILMN_1811029	TLK1
ILMN_1802620	TLK2
ILMN_1699814	TLL1
ILMN_1755158	TLL2
ILMN_1696643	TLN1
ILMN_1700042	TLN2
ILMN_1731048	TLR1
ILMN_1719905	TLR10
ILMN_1772387	TLR2
ILMN_1689578	TLR3
ILMN_1706217	TLR4
ILMN_1722981	TLR5
ILMN_1749287	TLR6
ILMN_1677827	TLR7
ILMN_1657892	TLR8
ILMN_1705047	TLR8
ILMN_1679798	TLR9
ILMN_1677564	TLX1
ILMN_1775421	TLX2
ILMN_1657109	TLX2
ILMN_1806344	TLX3
ILMN_1669235	TM2D1
ILMN_1741171	TM2D2
ILMN_1697472	TM2D3
ILMN_1761120	TM2D3
ILMN_1770338	TM4SF1
ILMN_1739170	TM4SF18
ILMN_1668842	TM4SF19-DYNLT2B
ILMN_1808325	TM4SF19
ILMN_1722131	TM4SF19
ILMN_1775830	TM4SF20
ILMN_1792404	TM4SF4
ILMN_1685623	TM4SF5
ILMN_1750961	TM6SF1
ILMN_1686951	TM6SF2
ILMN_1757757	TM6SF2
ILMN_1706419	TM6SF2
ILMN_1690040	TM7SF2
ILMN_1803995	TM7SF3
ILMN_1793730	DCSTAMP
ILMN_1789970	TM9SF1
ILMN_1737164	TM9SF1
ILMN_1742642	TM9SF1
ILMN_1785765	TM9SF2
ILMN_1669931	TM9SF3
ILMN_1674421	TM9SF4
ILMN_1705213	TMBIM1
ILMN_1664750	TMBIM4
ILMN_1792812	TMC1
ILMN_1710269	TMC2
ILMN_1712407	TMC3
ILMN_1803219	TMC4
ILMN_1730117	TMC5
ILMN_1794677	TMC6
ILMN_1689306	TMC7
ILMN_1657297	TMC8
ILMN_1677963	TMCC1
ILMN_1678212	TMCC1
ILMN_1750539	TMCC1
ILMN_1659024	TMCC2
ILMN_1685493	TMCC3
ILMN_1793829	TMCO1
ILMN_1773333	TMCO2
ILMN_1654748	TMCO3
ILMN_1781276	TMCO4
ILMN_1652719	TMCO5A
ILMN_1693045	TMED1
ILMN_1736585	TMED10
ILMN_1654939	TMED2
ILMN_1719316	TMED3
ILMN_1756255	TMED4
ILMN_1803279	TMED5
ILMN_1748899	TMED6
ILMN_1672405	TMED7
ILMN_1676670	TMED8
ILMN_1743655	TMED9
ILMN_1729498	TMEFF1
ILMN_1730645	TMEFF2
ILMN_1779632	TRAPPC10
ILMN_1778464	TRAPPC10
ILMN_1666090	OPALIN
ILMN_1698259	TMEM100
ILMN_1667716	TMEM101
ILMN_1755224	TMEM102
ILMN_1708382	ELP6
ILMN_1724990	ELP6
ILMN_1677736	TMEM104
ILMN_1783973	TMEM105
ILMN_1791507	TMEM106A
ILMN_1668943	TMEM106B
ILMN_1692511	TMEM106C
ILMN_1775354	TMEM107
ILMN_1669709	TMEM108
ILMN_1726683	TMEM109
ILMN_1712050	TMEM11
ILMN_1705224	STIMATE
ILMN_1812325	EMC3
ILMN_1679655	WDR82
ILMN_1712035	TMEM115
ILMN_1804382	TMEM116
ILMN_1809894	TMEM117
ILMN_1738093	RNFT2
ILMN_1738116	TMEM119
ILMN_1654516	TMEM120A
ILMN_1660298	TMEM121
ILMN_1724139	TMEM123
ILMN_1685709	TMEM125
ILMN_1679542	TMEM126A
ILMN_1766851	TMEM126B
ILMN_1721563	TMEM127
ILMN_1764261	TMEM128
ILMN_1663033	TMEM129
ILMN_1748812	TMEM130
ILMN_1763612	TMEM132D
ILMN_1772514	TMEM132E
ILMN_1700202	TMEM135
ILMN_1815346	TLCD5
ILMN_1664761	TMEM138
ILMN_1683470	TMEM139
ILMN_1663921	TMEM141
ILMN_1732187	TMEM143
ILMN_1708110	TMEM144
ILMN_1803624	TMEM147
ILMN_1786426	IGFLR1
ILMN_1785191	TMEM14A
ILMN_1685258	TMEM14B
ILMN_1657857	TMEM14C
ILMN_1765877	TMEM150A
ILMN_1667375	TMEM151A
ILMN_1709659	TMEM151A
ILMN_1683494	TMEM154
ILMN_1810374	TMEM156
ILMN_1655876	TMEM159
ILMN_1704024	TMEM160
ILMN_1708900	TMEM161A
ILMN_1783765	FAM187B
ILMN_1751901	TMEM163
ILMN_1773935	TMEM165
ILMN_1702973	EVA1A
ILMN_1795893	TMEM167B
ILMN_1813796	TMEM169
ILMN_1717909	ANO1
ILMN_1699121	ANO2
ILMN_1767154	ANO3
ILMN_1745134	ANO4
ILMN_1683824	ANO7
ILMN_1675423	ANO7
ILMN_1732948	ANO7
ILMN_1762629	ANO9
ILMN_1769259	ANO9
ILMN_1798679	ANO9
ILMN_1767111	ANO10
ILMN_1783583	TMEM17
